"","ENTITY","TOTAL","UNIQUE","year"
"2017.806","ZEN",5,5,2017
"2017.807","Soccavo",5,5,2017
"2017.808","Crisalide",5,5,2017
"2017.809","Caprarica",5,5,2017
"2017.810","Sele",5,5,2017
"2017.811","Como",5,5,2017
"2017.812","SPOSATO",5,5,2017
"2017.813","Criminalit‡ Organizzata",5,5,2017
"2017.814","AMATO-PAGANO",5,5,2017
"2017.815","Pomigliano",5,5,2017
"2017.816","Apricena",5,5,2017
"2017.817","Randazzo",5,5,2017
"2017.818","Bagnoli",5,5,2017
"2017.819","Collegamento",5,5,2017
"2017.820","VENOSA",5,5,2017
"2017.821","Ignoto",5,5,2017
"2017.822","Mentone",5,5,2017
"2017.823","R.G. GIP",5,5,2017
"2017.824","Cooperazione Internazionale",5,5,2017
"2017.825","CACCIOLA",5,5,2017
"2017.826","Procida",5,5,2017
"2017.827","Stati Membri",5,5,2017
"2017.828","Tortorici",5,5,2017
"2017.829","Barletta-Andria-Trani",5,5,2017
"2017.830","PALUMBO",5,5,2017
"2017.831","PITITTO-PROSTAMO-IANNELLO",5,5,2017
"2017.832","MELE",5,5,2017
"2017.833","CuorgnË",5,5,2017
"2017.834","BRONTESI",5,5,2017
"2017.835","Vienna",5,5,2017
"2017.836","Rimini",5,5,2017
"2017.837","Porto Empedocle",5,5,2017
"2017.838","Roccaforte",5,5,2017
"2017.839","Cile",5,5,2017
"2017.840","Villabate",5,5,2017
"2017.841","Decreti",5,5,2017
"2017.842","Pagani",5,5,2017
"2017.843","Decr",5,5,2017
"2017.844","Rizziconi",5,5,2017
"2017.845","Centro Operativo D.I.A.",5,5,2017
"2017.846","Taormina",5,5,2017
"2017.847","Talea",5,5,2017
"2017.848","Uffici Territoriali",5,5,2017
"2017.849","Tribunale Sez",5,5,2017
"2017.850","Tribunale Civile",5,5,2017
"2017.851","Studi",5,5,2017
"2017.852","Tor Bella Monaca",5,5,2017
"2017.853","Terzigno",5,5,2017
"2017.854","Somma Vesuviana",5,5,2017
"2017.855","CUCCARO",5,5,2017
"2017.856","Sorianello",5,5,2017
"2017.857","Cremona",5,5,2017
"2017.858","Augusta",5,5,2017
"2017.859","FERRENTINO-CHINDAMO",5,5,2017
"2017.860","Coraggio",5,5,2017
"2017.861","Bova Marina",5,5,2017
"2017.862","Fiori",5,5,2017
"2017.863","Omphalos",5,5,2017
"2017.864","Fondi",5,5,2017
"2017.865","San Marino",5,5,2017
"2017.866","Frosinone",5,5,2017
"2017.867","Capitanata",5,5,2017
"2017.868","San Gennaro Vesuviano",5,5,2017
"2017.869","Conclusa",5,5,2017
"2017.870","Banco Nuovo",5,5,2017
"2017.871","Ges˘",5,5,2017
"2017.872","Patierno",5,5,2017
"2017.873","Giappone",5,5,2017
"2017.874","COMMA",5,5,2017
"2017.875","GIP-GUP",5,5,2017
"2017.876","UIF",5,5,2017
"2017.877","R.G. N.R.",5,5,2017
"2017.878","Antonimina",5,5,2017
"2017.879","Rotterdam",5,5,2017
"2017.880","Adrano",5,5,2017
"2017.881","Quartieri Spagnoli",5,5,2017
"2017.882","Infinito",5,5,2017
"2017.883","Per˘",5,5,2017
"2017.884","Roccarainola",5,5,2017
"2017.885","Caronia",5,5,2017
"2017.886","Natile",5,5,2017
"2017.887","Chiaia",5,5,2017
"2017.888","Bolivia",5,5,2017
"2017.889","Piacenza",5,5,2017
"2017.890","Narcos",5,5,2017
"2017.891","NAPPELLO",5,5,2017
"2017.892","Carovigno",5,5,2017
"2017.893","Carrassi",5,5,2017
"2017.894","N.R.",5,5,2017
"2017.895","MARCHESE",5,5,2017
"2017.896","Castello",5,5,2017
"2017.897","MROS",5,5,2017
"2017.898","MAZZAGLIA-TOSCANO-TOMMASELLO",5,5,2017
"2017.899","MB",5,5,2017
"2017.900","BRUNETTI",5,5,2017
"2017.901","Melendugno",5,5,2017
"2017.902","Presidenza",5,5,2017
"2017.903","Merine",5,5,2017
"2017.904","Meta",5,5,2017
"2017.905","Grecale Ligure",5,5,2017
"2017.906","Cassano",5,5,2017
"2017.907","Mileto",5,5,2017
"2017.908","Mille",5,5,2017
"2017.909","Misterbianco",5,5,2017
"2017.910","Grandi Opere",5,5,2017
"2017.911","Conti",5,5,2017
"2017.912","Liegi",5,5,2017
"2017.913","Finanzieri",5,5,2017
"2017.914","CESARANO",5,5,2017
"2017.915","Cerveteri",5,5,2017
"2017.916","Cercola",5,5,2017
"2017.917","San Girolamo",5,5,2017
"2017.918","LAMARI",5,5,2017
"2017.919","Manduria",5,5,2017
"2017.920","MARANDO",5,5,2017
"2017.921","Battipaglia",5,5,2017
"2017.922","Gerry",5,5,2017
"2017.923","Afghanistan",5,5,2017
"2017.924","MAZZAFERRO",5,5,2017
"2017.925","U.S.A.",5,5,2017
"2017.926","SIENA",5,4,2017
"2017.927","Lizzanello",5,4,2017
"2017.928","Mis",5,4,2017
"2017.929","Ceglie",5,4,2017
"2017.930","Nord Africa",5,4,2017
"2017.931","RGPM",5,4,2017
"2017.932","Toronto",5,4,2017
"2017.933","PELLEGRINO",5,4,2017
"2017.934","Francavilla",5,4,2017
"2017.935","Frattaminore",5,4,2017
"2017.936","Polistena",5,4,2017
"2017.937","CONTE",5,4,2017
"2017.938","ARO",5,4,2017
"2017.939","Aree",5,4,2017
"2017.940","MOLE",5,4,2017
"2017.941","TRENTINO",5,3,2017
"2017.942","Sannicandro",5,3,2017
"2017.943","GIUDICE",5,3,2017
"2017.944","Esec",5,3,2017
"2017.945","CC",5,3,2017
"2017.946","Vasto",5,3,2017
"2017.947","Brusciano",5,3,2017
"2017.948","Da",5,3,2017
"2017.949","GAFI",5,3,2017
"2017.950","Ufficiale",5,3,2017
"2017.951","San Pietro",5,2,2017
"2017.952","Margherita",5,2,2017
"2017.953","Siri",5,2,2017
"2017.954","Occidentali",5,2,2017
"2017.955","Milanesi",5,2,2017
"2017.956","Eden",5,2,2017
"2017.957","Reset",5,2,2017
"2017.958","Orientale",5,2,2017
"2017.959","Diano",5,1,2017
"2017.960","Bruzzano",5,1,2017
"2017.961","Castel",5,1,2017
"2017.962","Francesco",5,1,2017
"2017.963","Parco",5,1,2017
"2017.964","Casa",5,1,2017
"2017.965","Inferiore",5,1,2017
"2017.966","Borsellino",5,1,2017
"2017.967","Appalti Pubblici",5,1,2017
"2017.968","Tedesca",5,1,2017
"2017.969","marzoOperazione",4,4,2017
"2017.970","Vomero",4,4,2017
"2017.971","Maddalena",4,4,2017
"2017.972","CCASIIP",4,4,2017
"2017.973","MORABITO Rocco",4,4,2017
"2017.974","Financial Intelligence Unit",4,4,2017
"2017.975","Est Europa",4,4,2017
"2017.976","Vico",4,4,2017
"2017.977","Napoli Nord",4,4,2017
"2017.978","Pompei",4,4,2017
"2017.979","R.O.",4,4,2017
"2017.980","Milani R.",4,4,2017
"2017.981","RASO",4,4,2017
"2017.982","Maghreb",4,4,2017
"2017.983","MISCEO",4,4,2017
"2017.984","Macerata Campania",4,4,2017
"2017.985","Mantova",4,4,2017
"2017.986","Mistretta",4,4,2017
"2017.987","Recherche",4,4,2017
"2017.988","Latin King",4,4,2017
"2017.989","Portogallo",4,4,2017
"2017.990","Reghion",4,4,2017
"2017.991","Librino",4,4,2017
"2017.992","Insediamenti Prioritari",4,4,2017
"2017.993","Mattinata",4,4,2017
"2017.994","Monopoli",4,4,2017
"2017.995","Alta Sorveglianza",4,4,2017
"2017.996","Nucleo Speciale",4,4,2017
"2017.997","Ghost Trash",4,4,2017
"2017.998","Visir",4,4,2017
"2017.999","Mentana",4,4,2017
"2017.1000","Monteroni",4,4,2017
"2017.1001","PIZZATA",4,4,2017
"2017.1002","Orta Nova",4,4,2017
"2017.1003","Nuova Alba",4,4,2017
"2017.1004","Lazarus",4,4,2017
"2017.1005","Direzione Distrettuale Antimafia",4,4,2017
"2017.1006","Chieti",4,4,2017
"2017.1007","Palermo-Porta Nuova",4,4,2017
"2017.1008","Vernole",4,4,2017
"2017.1009","Nord Europa",4,4,2017
"2017.1010","VASTARELLA",4,4,2017
"2017.1011","Nocera Inferiore",4,4,2017
"2017.1012","Riesame",4,4,2017
"2017.1013","Riesi",4,4,2017
"2017.1014","Paolo Borsellino",4,4,2017
"2017.1015","Monti Nebrodi",4,4,2017
"2017.1016","MONITOR Monitoraggio",4,4,2017
"2017.1017","Scisciano",4,4,2017
"2017.1018","Belpasso",4,4,2017
"2017.1019","Ladispoli",4,4,2017
"2017.1020","Bellavita",4,4,2017
"2017.1021","Polizia Valutaria",4,4,2017
"2017.1022","Cicciano",4,4,2017
"2017.1023","VANGONE",4,4,2017
"2017.1024","LO BIANCO",4,4,2017
"2017.1025","Pollena Trocchia",4,4,2017
"2017.1026","Le Piramidi",4,4,2017
"2017.1027","Km",4,4,2017
"2017.1028","MARTORANO-STEFANUTTI",4,4,2017
"2017.1029","Nella",4,4,2017
"2017.1030","Massafra",4,4,2017
"2017.1031","ROD¿",4,4,2017
"2017.1032","IVA",4,4,2017
"2017.1033","Procuratore Generale",4,4,2017
"2017.1034","Fata Morgana",4,4,2017
"2017.1035","Antibes",4,4,2017
"2017.1036","CIPE",4,4,2017
"2017.1037","Infrastrutture",4,4,2017
"2017.1038","CARIN",4,4,2017
"2017.1039","Montesarchio",4,4,2017
"2017.1040","Bruxelles",4,4,2017
"2017.1041","Africo Nuovo",4,4,2017
"2017.1042","ROSMINI",4,4,2017
"2017.1043","Vizzini",4,4,2017
"2017.1044","Cittanova",4,4,2017
"2017.1045","dallaD.I.A.",4,4,2017
"2017.1046","D. Lgs",4,4,2017
"2017.1047","IETTO",4,4,2017
"2017.1048","Modugno",4,4,2017
"2017.1049","Red Zone",4,4,2017
"2017.1050","I.A.",4,4,2017
"2017.1051","Coast",4,4,2017
"2017.1052","Colle",4,4,2017
"2017.1053","Saggezza",4,4,2017
"2017.1054","Caraibi",4,4,2017
"2017.1055","Baiano",4,4,2017
"2017.1056","Anzio",4,4,2017
"2017.1057","Griko",4,4,2017
"2017.1058","Gorgoni",4,4,2017
"2017.1059","Decreto Interministeriale",4,4,2017
"2017.1060","Repubblica Dominicana",4,4,2017
"2017.1061","Nicastro",4,4,2017
"2017.1062","IMPARATO",4,4,2017
"2017.1063","Bagnara Calabra",4,4,2017
"2017.1064","PAVIGLIANITI",4,4,2017
"2017.1065","GIOFFRE",4,4,2017
"2017.1066","Pavia",4,4,2017
"2017.1067","Cinisaro",4,4,2017
"2017.1068","Rione Traiano",4,4,2017
"2017.1069","Cumbertazione5 Lustri",4,4,2017
"2017.1070","Sarzana",4,4,2017
"2017.1071","U.L.D.",4,4,2017
"2017.1072","Kelevra",4,4,2017
"2017.1073","GENOVESE",4,4,2017
"2017.1074","San Cataldo",4,4,2017
"2017.1075","Baviera",4,4,2017
"2017.1076","TROVATO",4,4,2017
"2017.1077","SCARCIA",4,4,2017
"2017.1078","Tronto",4,4,2017
"2017.1079","Gambling",4,4,2017
"2017.1080","GALLICO",4,4,2017
"2017.1081","OEI",4,4,2017
"2017.1082","Cron",4,4,2017
"2017.1083","Piazza Pulita",4,4,2017
"2017.1084","Bacoli",4,4,2017
"2017.1085","Galatina",4,4,2017
"2017.1086","San Giuseppe Jato",4,4,2017
"2017.1087","Varese",4,4,2017
"2017.1088","G.O.",4,4,2017
"2017.1089","San Giuseppe Vesuviano",4,4,2017
"2017.1090","Fuorigrotta",4,4,2017
"2017.1091","Campagna",4,4,2017
"2017.1092","APREA",4,4,2017
"2017.1093","CH",4,4,2017
"2017.1094","Consigliere",4,4,2017
"2017.1095","Leonforte",4,4,2017
"2017.1096","BIRRA-IACOMINO",4,4,2017
"2017.1097","Lettere",4,4,2017
"2017.1098","Parete",4,4,2017
"2017.1099","Forcella",4,4,2017
"2017.1100","Anastasia",4,4,2017
"2017.1101","Cetraro",4,4,2017
"2017.1102","Regioni",4,4,2017
"2017.1103","FM",4,4,2017
"2017.1104","San Pasquale",4,4,2017
"2017.1105","REGA",4,4,2017
"2017.1106","Capaci",4,4,2017
"2017.1107","Recale",4,4,2017
"2017.1108","Coordinamento",4,4,2017
"2017.1109","Ordona",4,4,2017
"2017.1110","Filadelfia",4,4,2017
"2017.1111","AUSILIO",4,4,2017
"2017.1112","New York",4,4,2017
"2017.1113","Organi",4,4,2017
"2017.1114","ABI",4,4,2017
"2017.1115","Policoro",4,4,2017
"2017.1116","Bruzzano Zeffirio",4,4,2017
"2017.1117","Corso",4,4,2017
"2017.1118","CENNAMO",4,4,2017
"2017.1119","F.I.U.",4,4,2017
"2017.1120","EUROJUST",4,4,2017
"2017.1121","R.G.M.P.",4,4,2017
"2017.1122","Este",4,4,2017
"2017.1123","CAMPANARO",4,4,2017
"2017.1124","Sessa Aurunca",4,4,2017
"2017.1125","Mariano Comense",4,4,2017
"2017.1126","CB",4,4,2017
"2017.1127","TORNESE",4,4,2017
"2017.1128","SPADA",4,4,2017
"2017.1129","Assia",4,4,2017
"2017.1130","SPAGNOLO",4,4,2017
"2017.1131","Archi",4,4,2017
"2017.1132","Crociata",4,4,2017
"2017.1133","Wine & Cheese",4,4,2017
"2017.1134","CRUPI",4,4,2017
"2017.1135","Outset",4,4,2017
"2017.1136","Modica",4,4,2017
"2017.1137","LA ROCCA",4,4,2017
"2017.1138","Tirreno",4,4,2017
"2017.1139","EAU",4,4,2017
"2017.1140","Sistema Reggio",4,4,2017
"2017.1141","Dubai",4,4,2017
"2017.1142","Tiburtina",4,4,2017
"2017.1143","Melbourne",4,4,2017
"2017.1144","Campedelli G. M.",4,4,2017
"2017.1145","Palermo-Porta",4,4,2017
"2017.1146","Arco",4,4,2017
"2017.1147","ABBRUZZESE",4,4,2017
"2017.1148","Disposto",4,4,2017
"2017.1149","Terramara-Closed",4,4,2017
"2017.1150","Disaggregazione",4,4,2017
"2017.1151","CANNITO",4,4,2017
"2017.1152","Struttura",4,4,2017
"2017.1153","Casa Circondariale",4,4,2017
"2017.1154","CUTOLO",4,4,2017
"2017.1155","Case Nuove",4,4,2017
"2017.1156","Palagiano",4,4,2017
"2017.1157","Portici",4,4,2017
"2017.1158","Codice Antimafia",4,4,2017
"2017.1159","Minorenni",4,4,2017
"2017.1160","Pachino",4,4,2017
"2017.1161","Centro Operativo DIA",4,4,2017
"2017.1162","Valle Caudina",4,3,2017
"2017.1163","Sezioni Operative",4,3,2017
"2017.1164","Polizia Criminale",4,3,2017
"2017.1165","Santa Caterina",4,3,2017
"2017.1166","Avola",4,3,2017
"2017.1167","Dott",4,3,2017
"2017.1168","PAGANO",4,3,2017
"2017.1169","Eufemia",4,3,2017
"2017.1170","Passo",4,3,2017
"2017.1171","Exit",4,3,2017
"2017.1172","Cavallino",4,3,2017
"2017.1173","Druso",4,3,2017
"2017.1174","CirÚ",4,3,2017
"2017.1175","Procedimento",4,3,2017
"2017.1176","Punta",4,3,2017
"2017.1177","Compagnia",4,3,2017
"2017.1178","DIOMEDE",4,3,2017
"2017.1179","Isernia",4,3,2017
"2017.1180","Pizzo",4,2,2017
"2017.1181","Castelverde",4,2,2017
"2017.1182","LATELLA",4,2,2017
"2017.1183","Roccella",4,2,2017
"2017.1184","ROMANA",4,2,2017
"2017.1185","Ricostruzione",4,2,2017
"2017.1186","Vecchia",4,2,2017
"2017.1187","Reparto",4,2,2017
"2017.1188","Sala",4,2,2017
"2017.1189","Elpidio",4,2,2017
"2017.1190","II",4,2,2017
"2017.1191","Mare",4,2,2017
"2017.1192","FASCIANI",4,2,2017
"2017.1193","Arenaccia",4,2,2017
"2017.1194","Acero",4,2,2017
"2017.1195","Task Force",4,2,2017
"2017.1196","National",4,1,2017
"2017.1197","Partanna",4,1,2017
"2017.1198","Anno",4,1,2017
"2017.1199","Jersey",4,1,2017
"2017.1200","Palma",4,1,2017
"2017.1201","gennaio…",4,1,2017
"2017.1202","Double",4,1,2017
"2017.1203","Dirty",4,1,2017
"2017.1204","Montecelio",4,1,2017
"2017.1205","Friuli Venezia Giulia",4,1,2017
"2017.1206","Occidentale",4,1,2017
"2017.1207","Armerina",4,1,2017
"2017.1208","Suprema",4,1,2017
"2017.1209","SCHIAVONE",3,3,2017
"2017.1210","Troina",3,3,2017
"2017.1211","Scalea",3,3,2017
"2017.1212","Avella",3,3,2017
"2017.1213","U.I.F.",3,3,2017
"2017.1214","Scilla",3,3,2017
"2017.1215","Sarastra",3,3,2017
"2017.1216","UD",3,3,2017
"2017.1217","Tripolitania",3,3,2017
"2017.1218","Siano",3,3,2017
"2017.1219","SERPA",3,3,2017
"2017.1220","Salerno-Reggio",3,3,2017
"2017.1221","Totem",3,3,2017
"2017.1222","S.S.",3,3,2017
"2017.1223","Universit‡ Cattolica",3,3,2017
"2017.1224","RS",3,3,2017
"2017.1225","Selinunte",3,3,2017
"2017.1226","Rotondella",3,3,2017
"2017.1227","Sotto",3,3,2017
"2017.1228","ROMITO",3,3,2017
"2017.1229","Azimut",3,3,2017
"2017.1230","Avorio",3,3,2017
"2017.1231","ROMEO-Staccu",3,3,2017
"2017.1232","Torretta",3,3,2017
"2017.1233","Aradeo",3,3,2017
"2017.1234","Soverato",3,3,2017
"2017.1235","Aquila",3,3,2017
"2017.1236","D.N.A.",3,3,2017
"2017.1237","Tri-bunale",3,3,2017
"2017.1238","Vancheddu",3,3,2017
"2017.1239","Ricerca",3,3,2017
"2017.1240","RGNRP",3,3,2017
"2017.1241","Vasto-Arenaccia",3,3,2017
"2017.1242","SPART¿",3,3,2017
"2017.1243","RGNRCC",3,3,2017
"2017.1244","Tribunale Ordinario",3,3,2017
"2017.1245","Anche",3,3,2017
"2017.1246","BKA",3,3,2017
"2017.1247","SERINO",3,3,2017
"2017.1248","Reale",3,3,2017
"2017.1249","ANAS",3,3,2017
"2017.1250","TRAPASSO",3,3,2017
"2017.1251","Aalsmeer",3,3,2017
"2017.1252","Staccu",3,3,2017
"2017.1253","Questura",3,3,2017
"2017.1254","Questore",3,3,2017
"2017.1255","Quebec",3,3,2017
"2017.1256","ARRESTATE",3,3,2017
"2017.1257","Breakfast",3,3,2017
"2017.1258","Provvedimento",3,3,2017
"2017.1259","VIGILIA",3,3,2017
"2017.1260","Briatico",3,3,2017
"2017.1261","BRIGANTI",3,3,2017
"2017.1262","Dionisio",3,3,2017
"2017.1263","BRUNETTO",3,3,2017
"2017.1264","VIOLAZIONE",3,3,2017
"2017.1265","VISCIANO",3,3,2017
"2017.1266","Stignano",3,3,2017
"2017.1267","BS",3,3,2017
"2017.1268","BUDA",3,3,2017
"2017.1269","Praesidium",3,3,2017
"2017.1270","Posillipo",3,3,2017
"2017.1271","Total Reset",3,3,2017
"2017.1272","Amelio",3,3,2017
"2017.1273","Zawyia",3,3,2017
"2017.1274","Stornara",3,3,2017
"2017.1275","Cutrofiano",3,3,2017
"2017.1276","ZINGARI",3,3,2017
"2017.1277","ZONNO",3,3,2017
"2017.1278","C.A.R.A.",3,3,2017
"2017.1279","Strada",3,3,2017
"2017.1280","C.V.",3,3,2017
"2017.1281","Piscinola",3,3,2017
"2017.1282","PIPICELLA",3,3,2017
"2017.1283","Alto Piemonte",3,3,2017
"2017.1284","REA-VENERUSO",3,3,2017
"2017.1285","Anno Giudiziario",3,3,2017
"2017.1286","Pietraperzia",3,3,2017
"2017.1287","Squinzano",3,3,2017
"2017.1288","DIPE",3,3,2017
"2017.1289","PERNA",3,3,2017
"2017.1290","Penelope",3,3,2017
"2017.1291","Autorit‡ Responsabile",3,3,2017
"2017.1292","PECORARO-RENNA",3,3,2017
"2017.1293","Balcani Occidentali",3,3,2017
"2017.1294","Banco Central de la Rep˙blica Argentina",3,3,2017
"2017.1295","Terra",3,3,2017
